Name,1st Der M,Incl,RoA,Eccent,Arg of Peri,Mean Anom,Mean Motion
JY1SAT,4.96e-06,97.6695,158.8127,14211.0,329.5623,30.4772,14.95774218
SUOMI100,6.06e-06,97.6693,158.7895,14234.0,329.7254,30.3143,14.95749412
EUCROPIS,7.51e-06,97.6731,159.2123,11677.0,326.1304,33.917,14.95837777
POLAR SCOUT YUKON,3.2e-06,97.6739,159.2982,11527.0,337.4086,22.6626,14.95937325
CENTAURI-1,7.87e-06,97.6708,158.8283,14229.0,331.9413,28.104,14.95769605
NEXTSAT-1,5.37e-06,97.6719,159.1952,12476.0,329.933,30.1174,14.95705651
GLOBAL-2,6.25e-06,97.669,158.5614,12681.0,333.5635,26.4938,14.95672192
BRIO,1.574e-05,97.6835,160.395,12305.0,318.3897,41.6387,14.96264052
FALCONSAT-6,3.75e-06,97.6794,158.4755,12955.0,328.9236,31.1217,14.95115056
SPACEBEE-7,1.16e-05,97.6751,159.1362,12031.0,319.0402,40.9915,14.96024443
SPACEBEE-5,2.611e-05,97.6839,160.5602,11289.0,316.7462,43.2873,14.97094658
SPACEBEE-6,1.623e-05,97.677,159.4354,11835.0,317.457,42.5734,14.96345523
EXCITE,1.74e-06,97.6688,158.8929,12604.0,331.863,28.1908,14.95581978
SEAHAWK-1,6.47e-06,97.6663,158.6438,11432.0,320.7875,39.2517,14.95831594
FLOCK 3S 2,9.01e-06,97.6738,159.2303,13162.0,329.3381,30.707,14.95800104
SAUDISAT 5A,6e-06,97.5409,163.8416,12686.0,269.8359,146.1511,15.08247759
SAUDISAT 5B,1.106e-05,97.5405,164.4391,13844.0,276.7049,198.8586,15.086857
AEROCUBE 11-R3,3.032e-05,85.0384,348.1454,19471.0,103.9728,256.3681,15.23309404
SHIELDS 1,1.175e-05,85.0326,348.1974,16993.0,107.2754,253.0349,15.21767743
STF-1,2.856e-05,85.0368,348.9965,16295.0,120.146,240.1399,15.22161647
CHOMPTT,2.251e-05,85.0408,347.8706,19636.0,89.0646,271.2846,15.23739467
DAVINCI,5.989e-05,85.036,347.8133,17140.0,110.5612,249.7473,15.24786443
GOERGEN,7.858e-05,85.0368,347.471,14359.0,98.8805,261.4066,15.25904885
AEROCUBE 11-EAGLESCOUT,2.483e-05,85.0466,349.2165,18369.0,104.248,256.0804,15.23041403
HONGYUN 1,-3.2e-07,99.9061,103.8328,13000.0,56.1281,304.109,13.5053761
KANOPUS-V 5,5.5e-06,97.45,356.624,1780.0,92.3813,27.2914,15.1942638
KANOPUS-V 6,4.18e-06,97.4506,356.6548,2408.0,90.8527,329.1137,15.19426197
ISAT,9.85e-06,97.6894,355.1144,13566.0,24.2125,335.9724,14.96537872
UWE-4,1.329e-05,97.6921,355.6075,12938.0,26.2591,333.9284,14.96779636
D-STAR ONE SPARROW,6.24e-06,97.6922,355.6983,12982.0,21.7653,338.4118,14.96827854
LEMUR 2 CHRISTINAHOLT,1.838e-05,97.6946,356.2976,12230.0,24.2599,335.9196,14.97291228
LEMUR 2 TINYKEV,7.53e-06,97.6944,356.2924,12519.0,23.1706,337.0078,14.97402424
LEMUR 2 REMY-COLTON,1.673e-05,97.6958,356.5578,12067.0,24.0069,336.1713,14.97571312
LEMUR 2 GUSTAVO,1.357e-05,97.6962,356.448,12227.0,23.0222,337.1546,14.97396772
LEMUR 2 ZO,6.14e-06,97.696,356.6285,12046.0,19.4707,340.6973,14.974826
LEMUR 2 NATALIEMURRAY,6.34e-06,97.6962,356.7246,12100.0,18.0654,342.0996,14.97603489
LEMUR 2 SARAHBETTYBOO,1.814e-05,97.698,356.7098,12064.0,21.1479,339.024,14.97647091
LEMUR 2 DAISY-HARPER,5.28e-06,97.6977,356.9674,12106.0,17.0276,343.135,14.97738973
GRUS-1A,1.97e-06,97.6744,350.7917,5503.0,70.9112,289.2653,14.93035129
FLOCK 3K 3,5.916e-05,97.2439,344.1315,20302.0,221.8011,138.1679,15.27754779
FLOCK 3K 4,8.035e-05,97.2438,344.306,20132.0,222.2245,137.7446,15.27477848
FLOCK 3K 1,5.927e-05,97.2433,344.2552,20196.0,221.7546,138.2153,15.27488692
FLOCK 3K 2,8.469e-05,97.2431,344.2886,20700.0,221.5095,138.4573,15.27477146
FLOCK 3K 6,8.455e-05,97.2439,344.3164,19035.0,217.9371,142.0529,15.27477022
FLOCK 3K 5,6.332e-05,97.2438,344.3435,19481.0,216.8749,143.1153,15.2748674
FLOCK 3K 8,6.181e-05,97.2428,344.3388,19404.0,217.3162,142.6731,15.2750435
FLOCK 3K 7,8.42e-05,97.2437,344.3851,19568.0,217.3854,142.6025,15.2748233
FLOCK 3K 12,5.604e-05,97.2443,344.4375,19006.0,217.3381,142.6539,15.2769027
FLOCK 3K 11,3.599e-05,97.2437,344.4282,18902.0,216.319,143.6767,15.27450343
FLOCK 3K 10,7.025e-05,97.2438,344.4385,18611.0,215.3685,144.6321,15.27467722
FLOCK 3K 9,2.731e-05,97.2428,344.3872,19230.0,216.2542,143.7396,15.27470872
ZACUBE-2,1.262e-05,97.242,343.4437,19995.0,219.2828,258.6299,15.25048066
LUME-1,2.723e-05,97.2425,343.7424,19435.0,218.2461,141.74,15.25939292
YUNHAI 2 1,-1.81e-06,50.0115,211.3743,212.0,114.1576,245.9358,14.27674988
YUNHAI 2 2,-1.86e-06,50.0137,274.7754,4837.0,10.0438,350.0567,14.27676053
YUNHAI 2 3,-1.71e-06,50.0137,154.3896,1070.0,255.5687,104.5117,14.27671649
YUNHAI 2 4,-1.92e-06,50.0121,94.7592,15573.0,133.6914,226.5303,14.27669912
YUNHAI 2 5,2e-07,50.0113,334.4975,5385.0,149.2016,210.9213,14.27693647
HONGYAN 1,-1.27e-06,50.0092,53.0567,6605.0,208.8974,151.1537,13.43698364
YUNHAI 2 6,-2e-06,50.0143,34.9386,7574.0,117.5933,242.5756,14.27683323
IRIDIUM 180,8.2e-07,86.3938,70.8376,1235.0,74.6884,285.4448,14.34218362
IRIDIUM 176,1.35e-06,86.6074,70.875,2256.0,91.3754,268.7722,14.72252524
IRIDIUM 168,8e-07,86.3942,70.8636,1918.0,89.5107,270.6308,14.34217332
IRIDIUM 173,7.5e-07,86.3938,70.8354,1993.0,86.913,273.2294,14.34218012
IRIDIUM 169,7.2e-07,86.4175,102.4112,6697.0,126.3825,233.7992,14.38609894
IRIDIUM 172,8e-07,86.3938,70.8109,1898.0,86.6279,273.5134,14.34217488
IRIDIUM 175,1.27e-06,86.6058,70.6851,2542.0,74.1195,286.0302,14.72252997
IRIDIUM 171,8.1e-07,86.3948,70.9133,1934.0,90.0897,270.0521,14.34218406
IRIDIUM 170,1.3e-06,86.6074,70.8789,2264.0,84.6615,275.486,14.7225268
IRIDIUM 167,7.7e-07,86.394,70.8269,1406.0,84.358,275.7776,14.34215958
RAPIS-1,1.143e-05,97.2023,119.2786,3938.0,160.4417,199.6964,15.08414181
ORIGAMISAT-1,0.00016418,97.1934,130.9382,15311.0,328.6384,31.394,15.2502574
RISESAT,8.14e-06,97.1897,130.8016,15521.0,321.574,190.6402,15.22333068
MICRODRAGON,1.687e-05,97.1923,131.2693,16717.0,320.9009,39.1019,15.23107643
NEXUS,3.013e-05,97.1873,132.8391,21812.0,305.9832,53.9384,15.25394655
ALE-1,9.343e-05,97.1991,133.5806,21481.0,308.5342,51.3972,15.27332121
AOBA VELOX-IV,5.564e-05,97.189,133.5549,21219.0,302.9714,56.9485,15.26618381
LINGQUE 1A,0.00012441,97.5066,188.0883,16309.0,66.92,59.0128,15.21015452
JILIN-01-09,4.61e-06,97.5022,183.3689,16126.0,67.2491,60.0846,15.12334241
XIAOXIANG 3,2.23e-05,97.5023,183.7896,14063.0,65.6242,61.5956,15.1340732
JILIN-01-10,1.136e-05,97.5025,183.4481,21189.0,60.279,53.1274,15.12363135
KALAMSAT-V2/PSLV,3.16e-05,98.792,172.7495,4774.0,38.3492,321.8089,15.41288021
CATSAT-2,0.00368585,51.6367,302.2247,6414.0,230.6545,129.3898,16.00012246
DELPHINI,0.06612467,51.613,1.9822,6321.0,224.0789,135.9732,16.34207165
UNITE,0.00041548,51.6375,327.5693,1970.0,94.6035,265.5188,15.72262121
CATSAT-1,0.00365185,51.6345,302.2229,6100.0,233.3311,126.7139,16.00028664
CHEFSAT-2,0.00010416,51.6375,101.7071,9015.0,274.108,85.8874,15.41330337
EGYPTSAT A,8.7e-07,98.0159,152.561,1764.0,93.9738,266.1679,14.72333001
ONEWEB-0012,-2e-08,87.91,277.7557,1742.0,92.7894,267.3439,13.21810484
ONEWEB-0010,8e-08,87.9102,277.7628,1665.0,81.7867,278.3455,13.2181096
ONEWEB-0008,6e-08,87.9107,277.7734,1750.0,90.6185,269.5149,13.21815482
ONEWEB-0007,1e-07,87.9102,277.757,1500.0,94.7159,265.4147,13.21813871
ONEWEB-0006,-2.81e-06,87.9106,277.7711,1749.0,90.8451,269.2883,13.21812232
ONEWEB-0011,3.27e-06,87.9109,277.7833,1638.0,101.9148,258.217,13.21813078
PRISMA,1.08e-06,97.8309,162.6507,1481.0,67.7557,292.3809,14.83683538
R3D2,0.00145589,39.5076,254.5306,12451.0,346.3146,13.7326,15.76489629
EMISAT,-2.16e-06,98.4993,142.4949,17911.0,217.7907,142.2104,14.43641766
FLOCK 4A 1,4.409e-05,97.3707,148.8424,10534.0,245.1021,114.9122,15.24353285
FLOCK 4A 2,7.982e-05,97.371,148.5113,10773.0,245.8715,114.1396,15.24397943
FLOCK 4A 3,2.773e-05,97.3705,148.8504,10685.0,246.9137,113.0974,15.24393666
FLOCK 4A 4,4.209e-05,97.3711,149.0331,10992.0,247.1337,112.8741,15.24369828
ASTROCAST-02,2.502e-05,97.3823,149.0075,11321.0,258.1235,101.8732,15.22258382
LEMUR-2 JOHANLORAN,5.739e-05,97.3728,149.3096,11115.0,249.6684,110.336,15.25015887
LEMUR-2 BEAUDACIOUS,4.982e-05,97.3724,149.1286,11227.0,251.339,108.6629,15.24489823
LEMUR-2 ELHAM,5.22e-05,97.3741,149.6117,11225.0,250.1497,109.8531,15.25178601
LEMUR-2 VICTOR-ANDREW,5.446e-05,97.3741,149.6441,11068.0,250.7234,109.2807,15.25296493
FLOCK 4A 17,2.096e-05,97.3718,149.1038,11258.0,253.7253,106.2747,15.24338333
FLOCK 4A 18,4.323e-05,97.3717,149.1083,11512.0,254.3691,105.6276,15.2437528
FLOCK 4A 19,6.396e-05,97.3719,148.8814,11117.0,255.8172,104.1831,15.24384442
FLOCK 4A 20,3.941e-05,97.3707,149.2155,11511.0,254.8943,105.1021,15.2461312
FLOCK 4A 8,3.986e-05,97.3725,149.3723,9041.0,258.8622,101.1599,15.2443358
FLOCK 4A 7,8.479e-05,97.3729,149.3064,8944.0,257.2405,102.7833,15.24405104
FLOCK 4A 6,2.228e-05,97.3724,149.2774,8843.0,259.2403,100.7839,15.24327299
FLOCK 4A 5,2.225e-05,97.3722,149.3123,9143.0,259.7033,100.3174,15.24324317
FLOCK 4A 11,2.365e-05,97.3727,149.3944,9127.0,262.1598,97.8603,15.24336475
FLOCK 4A 10,3.887e-05,97.3725,149.4215,9361.0,262.39,97.6274,15.24107016
FLOCK 4A 9,4.695e-05,97.3726,149.3365,9420.0,265.0036,95.0126,15.24308557
FLOCK 4A 16,4.847e-05,97.3722,149.361,9350.0,264.9797,95.0373,15.2435604
FLOCK 4A 15,5.596e-05,97.3721,149.3952,9590.0,265.7326,94.2815,15.24368117
FLOCK 4A 14,1.261e-05,97.3724,149.5279,9556.0,268.3266,91.6877,15.24031984
FLOCK 4A 13,4.611e-05,97.3718,149.3525,10007.0,267.6117,92.3975,15.24397854
AISTECHSAT-3,1.832e-05,97.3692,149.4693,11454.0,271.858,195.4208,15.23840628
BLUEWALKER 1,2.584e-05,97.4424,164.8616,54590.0,292.2118,67.3338,15.32408247
FLOCK 4A 12,4.047e-05,97.3721,149.4273,9225.0,261.5948,235.9304,15.24212804
M6P,3.84e-05,97.4319,162.9744,54745.0,286.6633,72.8603,15.32464369
TIANHUI 2-01A,-2.18e-06,97.4561,91.7007,1731.0,85.1421,297.5512,15.16768734
TIANHUI 2-01B,7.2e-07,97.4551,93.0778,1699.0,101.2273,4.6231,15.16765256
AFOTEC-1,2.335e-05,40.0175,142.4299,6709.0,327.7052,32.3338,15.21630398
SPARC-1,3.434e-05,40.0169,133.7021,10262.0,336.9665,23.0675,15.2354961
HARBINGER,1.702e-05,40.0186,140.8421,7978.0,327.4244,32.6063,15.21795769
RISAT 2B,4.78e-06,36.9994,107.6421,6712.0,70.6403,289.5061,14.98184469
STARLINK-24,7.752e-05,52.9971,2.0163,1698.0,75.1514,284.9666,15.15306312
STARLINK-26,0.00658016,52.9912,233.1619,10488.0,317.3866,42.6344,15.89484802
STARLINK-61,0.00010652,53.0025,340.2675,6744.0,144.9923,215.1516,15.20695812
STARLINK-71,9.056e-05,52.9997,4.7818,2045.0,49.7666,310.3506,15.17061326
STARLINK-43,0.00027178,52.9996,268.2799,1664.0,86.3298,273.7895,15.39710098
STARLINK-55,0.99999999,53.1,298.079,4294.0,211.0752,300.1477,16.55493516
STARLINK-64,0.00469046,52.992,283.1767,435.0,1.1226,358.9785,15.56995605
STARLINK-68,0.00159587,52.9963,275.9767,1940.0,324.3033,35.7854,15.71620192
STARLINK-70,0.00051826,52.9984,307.741,1703.0,67.3578,292.761,15.505157
STARLINK-80,0.00018218,53.0205,302.4648,4578.0,49.5497,310.5901,15.29916599
STARLINK-75,0.05159878,52.9922,196.5582,9792.0,352.1218,7.9663,16.17643915
STARLINK-76,0.00058221,52.9953,296.2588,1063.0,47.2569,312.8528,15.51696677
STARLINK-48,0.00432561,52.9964,316.3965,731.0,30.268,329.8386,15.87848191
RCM-1,3.67e-06,97.7599,95.1607,1549.0,79.6611,280.4757,14.92593887
RCM-3,-4.02e-06,97.7595,95.2769,1509.0,79.2254,280.9146,14.92585947
RCM-2,2.83e-06,97.7594,95.1865,1593.0,89.3872,270.7541,14.92590908
NEPALISAT1,0.00053072,51.6369,346.0762,2681.0,350.8341,9.2607,15.69950702
RAAVANA1,0.00053462,51.6347,348.2166,2677.0,350.6291,9.4656,15.69619843
UGUISU,0.00054089,51.6343,347.576,2684.0,354.2465,5.8501,15.69880479
SPOOQY1,0.00052388,51.6358,348.5507,2245.0,3.8523,356.2491,15.69341214
PROX-1,1.351e-05,23.9997,130.114,11315.0,9.1773,350.8923,14.53451386
NPSAT1,9.54e-06,24.0001,131.2589,11326.0,0.4229,359.627,14.52891275
OTB,3.41e-06,23.9972,130.8609,11917.0,0.666,359.3846,14.5289251
FORMOSAT7-3/COSMIC2-3,1.468e-05,24.001,334.9856,10619.0,69.4985,290.6657,15.07690545
FALCONSAT-7,0.00148722,28.5241,209.1873,156303.0,278.2736,80.0172,15.59576573
OCULUS-ASR,0.00027673,28.5123,321.3039,339369.0,96.4385,267.4957,15.09773742
FORMOSAT7-1/COSMIC2-1,1.316e-05,23.999,150.1022,12383.0,106.7776,253.4086,15.07686284
FORMOSAT7-4/COSMIC2-4,1.378e-05,23.9987,212.5034,6092.0,151.1385,208.9455,15.07687868
FORMOSAT7-2/COSMIC2-2,1.399e-05,23.9988,266.2598,14563.0,188.0272,171.9999,15.07691873
ARMADILLO,0.00045328,28.5279,306.3903,313335.0,119.1223,244.1111,15.1609057
FORMOSAT7-6/COSMIC2-6,1.295e-05,23.9992,88.4054,2710.0,193.2966,166.7466,15.07683134
PSAT 2,0.00030954,28.5278,316.1968,334735.0,102.9296,260.8893,15.11182018
BRICSAT 2,0.00066619,28.5253,283.5289,282752.0,156.0371,205.367,15.2459278
TBEX-A,0.08450972,28.4976,281.2609,8789.0,191.386,168.6564,16.30434726
FORMOSAT7-5/COSMIC2-5,1.39e-05,24.0011,26.9428,6613.0,347.5761,12.4579,15.07684705
CP-9 LEO,0.00088829,28.5076,231.8246,222768.0,241.9454,115.8452,15.43296105
REDEYE 1 (PINOT),0.00013492,51.6411,5.3318,5394.0,301.5982,58.4483,15.57962615
PAINANI 1,6.843e-05,45.0069,354.5399,4456.0,81.1482,278.9911,15.40446823
PROMETHEUS 2-9,0.00012133,45.0104,345.4209,5308.0,83.1038,277.0455,15.44089518
GLOBAL-3,4.815e-05,45.0088,352.0662,7478.0,55.812,304.3476,15.40245003
ACRUX 1,0.00014822,45.0073,337.7975,10320.0,65.1646,295.0316,15.45803946
SPACEBEE-9,0.00037781,45.0026,327.3408,7641.0,96.5026,263.6737,15.52576404
SPACEBEE-8,0.00280443,44.9982,297.4741,10828.0,237.7962,122.1891,15.78334685
PROMETHEUS 2-7,0.00013661,45.009,344.3968,5352.0,84.4405,275.7095,15.44529684
IOD-1_GEMS,0.00928032,51.6275,327.6395,8624.0,236.871,123.1475,16.05146309
PROMETHEUS 2-6,0.00078631,28.5336,269.5333,270356.0,178.3755,181.7767,15.2832223
METEOR M2-2,-1.1e-07,98.6608,47.4723,2172.0,105.4032,254.7377,14.23686827
ICEYE-X5,1.366e-05,97.7695,51.6841,18980.0,286.355,73.5591,14.96948728
ICEYE-X4,2.7e-06,97.7668,51.5317,19450.0,287.2809,72.6291,14.96895078
NSL-1,2.003e-05,97.7679,51.9658,18411.0,287.0371,72.8833,14.97787444
VDNH 80,2.243e-05,97.5768,51.5682,19842.0,232.2116,218.7262,15.13474767
D STAR ONE (LIGHTSAT),1.994e-05,97.5795,51.4267,20144.0,232.7254,127.2141,15.13355669
AMGU-1 (AMURSAT),2.317e-05,97.5759,51.4607,20068.0,233.1492,126.7908,15.13343584
LEMUR 2 LILLYJO,3.26e-05,97.5707,51.017,22663.0,227.9387,131.9917,15.13824081
DOT-1,1.373e-05,97.5813,50.8581,23029.0,236.4081,123.4951,15.12506594
LEMUR 2 WANLI,2.249e-05,97.5713,51.0301,22784.0,228.4276,131.5002,15.13690646
LEMUR 2 MORAG,3.551e-05,97.5752,51.3424,21418.0,231.6649,128.2657,15.13964726
CARBONIX,2.401e-05,97.5784,51.0798,20400.0,234.7574,125.1748,15.13172694
LEMUR 2 DUSTINTHEWIND,2.807e-05,97.5703,50.9182,22641.0,227.9865,131.9439,15.13637029
LEMUR 2 ALEX-MADDY,2.275e-05,97.5763,51.0221,21689.0,233.6497,126.2732,15.13169543
MOMENTUS-X1,8.68e-06,97.575,50.6853,22185.0,232.428,127.4936,15.1249681
LEMUR 2 EJATTA,3.013e-05,97.5699,51.0605,22477.0,226.7961,133.1393,15.14076654
D STAR ONE (EXOCONNECT,3.179e-05,97.576,51.2918,20049.0,232.7828,127.1574,15.13827455
LEMUR 2 GREGROBINSON,2.861e-05,97.576,51.3756,21541.0,232.7889,127.1376,15.13858639
BEESAT 9,1.773e-05,97.579,51.119,20817.0,234.009,125.9211,15.13042553
LEMUR 2 YNDRD,2.073e-05,97.5753,50.7093,21547.0,234.4284,125.4939,15.13143067
SOCRAT,9.59e-06,97.5796,51.1047,22085.0,235.1943,218.1051,15.12654832
NARSSCUBE-2,1.263e-05,51.6426,112.6317,10880.0,249.9445,110.0365,15.3080216
QUANTUM-RADAR 3,5.402e-05,51.6394,109.5404,10312.0,251.8317,108.1542,15.32590324
RFTSAT,4.457e-05,51.6404,110.9919,10772.0,250.9735,109.008,15.31748078
ORCA-1,5.858e-05,51.6413,108.7693,10769.0,251.3632,108.618,15.33029051
JAISAT 1,1.99e-05,97.5796,51.5976,19730.0,232.2798,127.6645,15.13527184
LIGHTSAIL,0.00011481,24.0078,114.9389,20010.0,30.0815,330.0824,14.59276777
COSMOS 2535,1.52e-06,97.835,142.4969,10201.0,43.0796,317.1216,14.8599413
COSMOS 2536,1.813e-05,97.8002,138.938,10917.0,68.8728,291.3669,14.85345982
COSMOS 2537,3.062e-05,97.8256,140.3512,11474.0,62.9936,297.2467,14.85730853
COSMOS 2536,2.06e-06,97.8352,142.6298,10200.0,42.7607,317.44,14.85990154
SWIATOWID,0.07171462,51.6198,29.3922,7231.0,188.0333,310.3019,16.31812792
KRAKSAT,0.00028476,51.6423,357.0946,1590.0,279.7749,178.0496,15.63725159
VCC A,0.00046803,51.6384,350.6236,706.0,292.1444,67.9478,15.68457433
ENTRYSAT,0.00072941,51.6321,343.6501,1049.0,227.1286,132.9625,15.73485716
VCC C,0.00189663,51.6296,339.0359,2604.0,201.599,158.4903,15.83783674
VCC B,0.00047184,51.6354,349.1035,783.0,290.2999,69.7913,15.68793577
YAOGAN-30 N,3.67e-06,34.9971,292.5748,5114.0,338.9904,21.0598,14.89886348
YAOGAN-30 P,3.83e-06,34.9961,291.9691,9097.0,140.8891,219.2485,14.89886526
YAOGAN-30 Q,3.86e-06,34.9974,291.8429,591.0,209.2217,150.8457,14.89898348
AEROCUBE 10B (DOUGSAT),3.89e-05,51.6393,112.3935,9108.0,242.5697,117.4358,15.31623193
AEROCUBE 10A (JIMSAT),3.911e-05,51.6393,112.3931,9138.0,243.0847,116.9201,15.31624917
BRO-1,3.58e-06,45.0192,229.719,12420.0,309.4474,158.191,15.08790291
PEARL WHITE 1,1.097e-05,45.0139,229.5438,11508.0,315.2053,99.6492,15.08828979
PEARL WHITE 2,9.29e-06,45.0134,229.1621,12370.0,311.5035,80.7389,15.09081781
GLOBAL-4,8.77e-06,45.0133,214.6723,15078.0,323.468,36.5169,15.13233659
COSMOS 2540,1.42e-06,99.2682,97.7246,1037.0,107.8805,44.0657,13.85874773
XAIOXIANG-1 07,1.167e-05,97.7918,94.4923,13120.0,184.3956,175.7177,14.89867926
KX-09,2.89e-06,97.7919,94.6394,11434.0,186.3194,173.7905,14.89627839
ZY-1 02D,7.6e-07,98.5191,165.5996,1593.0,89.7056,270.4317,14.35317014
BNU-1,5.2e-07,98.5301,174.7904,13858.0,24.0685,336.1158,14.45182934
TAURUS-1,7.42e-06,98.5507,176.1829,13915.0,37.2745,322.9414,14.45963553
SEEKER,3.206e-05,51.6378,109.8325,10540.0,236.2303,123.7674,15.31768624
ZHUHAI-1 03A,2.309e-05,97.4295,197.4294,15645.0,165.579,321.4373,15.18667665
ZHUHAI-1 03B,2.221e-05,97.4309,197.5116,11770.0,162.9143,327.8251,15.18713541
ZHUHAI-1 03C,2.151e-05,97.4247,197.1276,10463.0,181.8784,235.9614,15.18798005
ZHUHAI-1 03D,2.044e-05,97.4218,196.9822,10398.0,168.3048,249.4248,15.18797598
ZHUHAI-1 03E,1.981e-05,97.4322,197.6856,8966.0,187.0928,267.2362,15.18798652
YUNHAI 1-02,1.365e-05,98.5389,109.9162,3511.0,118.2905,241.9941,14.32750017
GAOFEN 10R,2.41e-06,97.8486,29.1288,1747.0,76.6815,283.4581,14.80575189
ICON,8.01e-06,26.9908,347.3373,19067.0,164.4121,195.7027,14.91891973
PALISADE,1.51e-06,87.8834,298.7696,10334.0,139.9937,220.1954,13.11826132
GAOFEN 7,0.00012375,97.4416,165.911,7137.0,277.6541,166.5884,15.21261999
SSES-1,2.742e-05,97.4467,168.6049,13726.0,288.6498,214.4727,15.24987645
HUANGPU-1,2.504e-05,97.4347,167.8946,13551.0,290.1299,182.1497,15.25029594
XIAOXIANG 1-08,4.127e-05,97.446,168.6822,12832.0,286.5768,209.5398,15.25580051
STARLINK-1007,1.846e-05,53.058,25.0543,1496.0,86.4745,273.6415,15.06408714
STARLINK-1008,-1.56e-06,53.0579,24.8417,1414.0,73.4353,286.6791,15.06401449
STARLINK-1009,-3.37e-06,53.0598,23.7058,1746.0,63.1784,296.9383,15.06395534
STARLINK-1010,-4.89e-06,53.0022,23.8357,1594.0,67.7376,292.3781,15.05578321
STARLINK-1011,-4.55e-06,53.0587,44.532,1144.0,88.2977,271.8143,15.06399124
STARLINK-1012,-4.04e-06,53.0579,24.6492,1267.0,64.5109,295.6011,15.06405307
STARLINK-1013,2.554e-05,53.059,23.7228,1417.0,73.9156,286.1989,15.06405367
STARLINK-1014,-3.45e-06,53.0623,25.1078,3188.0,67.3537,292.7789,15.06406036
STARLINK-1015,-4.44e-06,53.059,25.1753,1741.0,68.5917,291.5257,15.06393019
STARLINK-1016,-2.39e-06,53.0596,25.1618,1479.0,79.7542,280.3614,15.06395908
STARLINK-1017,1.298e-05,53.0567,24.7863,1480.0,73.4327,286.6824,15.0639978
STARLINK-1019,-4.67e-06,53.0598,23.77,1739.0,66.4541,293.6631,15.06402853
STARLINK-1020,-6.87e-06,53.0589,45.2424,1285.0,69.8829,290.2298,15.06400441
STARLINK-1021,1.165e-05,53.0579,23.7787,1519.0,74.5073,285.6084,15.06399832
STARLINK-1022,-7.74e-06,53.0573,64.4933,696.0,74.4736,285.633,15.06397029
STARLINK-1023,2.569e-05,53.0571,24.7697,1545.0,73.1982,286.9177,15.0639973
STARLINK-1024,4.148e-05,53.0011,43.9673,1624.0,23.5369,336.5694,15.06591329
STARLINK-1025,-9.28e-06,53.0016,23.7091,1351.0,80.2652,279.8489,15.05579041
STARLINK-1026,7.2e-06,53.0582,23.7402,1612.0,74.0312,286.0855,15.06400023
STARLINK-1027,-5.16e-06,53.0587,44.995,1236.0,75.4189,284.6937,15.06386791
STARLINK-1028,-2.39e-06,53.0582,23.7936,1629.0,67.0268,293.0893,15.06390561
STARLINK-1029,1.511e-05,53.0004,306.0853,1939.0,69.8141,290.3055,15.05599078
STARLINK-1030,-4.87e-06,53.0578,44.3534,952.0,77.8916,282.218,15.06394564
STARLINK-1031,-4.09e-06,53.0592,45.4786,1164.0,53.2925,306.8171,15.06394536
STARLINK-1032,1.309e-05,53.0572,44.5326,990.0,72.3824,287.7273,15.06406454
STARLINK-1033,1.496e-05,53.0563,44.3216,794.0,68.6403,291.467,15.06407086
STARLINK-1034,5.751e-05,52.9998,44.1659,1385.0,62.5799,297.533,15.06405256
STARLINK-1035,4.81e-06,53.0575,45.4622,1237.0,74.1694,285.9431,15.06400205
STARLINK-1036,1.18e-05,53.057,44.7929,1011.0,78.2719,281.8383,15.06401759
STARLINK-1037,5.618e-05,52.9988,42.6216,1139.0,115.1546,244.9561,15.07446286
STARLINK-1038,1.944e-05,53.0582,64.594,631.0,71.1961,288.9097,15.06395432
STARLINK-1039,-5.42e-06,53.0562,64.8196,1190.0,84.1018,276.0107,15.06406669
STARLINK-1041,1.521e-05,53.0563,64.61,948.0,75.2351,284.8743,15.06402184
STARLINK-1042,-6.72e-06,53.0576,64.4645,851.0,84.1567,275.9519,15.06398832
STARLINK-1043,1.039e-05,53.0586,64.3307,639.0,54.921,305.1839,15.06400821
STARLINK-1044,1.533e-05,53.0575,44.7864,1723.0,77.018,283.1001,15.06408567
STARLINK-1045,0.00102388,52.983,310.6411,8957.0,268.2043,91.7962,16.05978156
STARLINK-1046,-9.32e-06,53.0576,64.2691,766.0,72.3623,287.745,15.06393169
STARLINK-1047,-5.11e-06,53.0586,44.7675,1060.0,70.2746,289.8357,15.06396023
STARLINK-1048,-5.5e-07,53.058,24.7382,1460.0,79.5091,280.6063,15.06398633
STARLINK-1049,-5.48e-06,53.0581,23.8286,1859.0,72.8531,287.2661,15.06391808
STARLINK-1050,1.1e-07,53.0572,64.2283,736.0,57.4195,302.6865,15.0640324
STARLINK-1051,8.2e-07,53.0586,23.8115,1684.0,76.3726,283.745,15.06409391
STARLINK-1052,-9.2e-07,53.0566,44.438,929.0,68.9693,291.1396,15.06402004
STARLINK-1053,-5.68e-06,53.0581,64.7036,795.0,67.7718,292.3356,15.06403619
STARLINK-1054,-8.25e-06,53.0564,64.1469,771.0,64.4076,295.6993,15.0639215
STARLINK-1055,1.063e-05,53.057,64.2059,443.0,49.4052,310.6975,15.06405708
STARLINK-1056,-3.668e-05,53.0573,64.1602,541.0,85.5552,274.5499,15.06404993
STARLINK-1057,-5.7e-06,53.0581,44.4506,959.0,82.6759,277.4339,15.06394366
STARLINK-1058,-6.94e-06,53.0573,64.6552,1069.0,69.6064,290.504,15.06393956
